GeneA_HOG	GeneA_ID	GeneB_HOG	GeneB_ID	Overlapping_branches	Slope	P_R2	P_Pval	S_R2	S_Pval	P_FDR_Corrected_Pval	S_FDR_Corrected_Pval
HOG0000001	Atha__AT2G40460	HOG0011394	Atha__AT4G21190	3	1.7401129972108866	0.9999999769708916	9.66092443940031e-05	1.0	0.0	0.12844562822462097	0.0
HOG0000032		HOG0007274	Atha__AT1G68810, Atha__AT3G25710	3	1.0087629930181303	0.999999986131509	7.497124588356752e-05	1.0	0.0	0.11896060543716482	0.0
HOG0000037	Atha__AT5G04780	HOG0006099	Atha__AT5G24130	6	0.6906088207746018	0.9872060230833194	6.16458662264862e-05	1.0	0.0	0.11175996332646174	0.0
HOG0000037	Atha__AT5G04780	HOG0010087	Atha__AT1G63780	9	0.6487607682696241	0.9599910026805512	3.78753936222083e-06	0.9025	8.762523965086177e-05	0.03836388634104233	0.0019656806522075406
HOG0000051	Atha__AT3G26782	HOG0013682	Atha__AT1G01080	6	1.459317686623156	0.9841728267551356	9.443732625116e-05	1.0	0.0	0.1273540979199961	0.0
HOG0000071	Atha__AT4G35350, Atha__AT1G20850	HOG0008085	Atha__AT2G40100, Atha__AT3G08940, Atha__AT5G01530	4	1.482515921455463	0.9999465331433977	2.67337856488803e-05	1.0	0.0	0.08389050553273673	0.0
HOG0000082	Atha__AT4G38210	HOG0008127	Atha__AT2G03820	3	2.9227159052525624	0.999999988256238	6.898961845554467e-05	1.0	0.0	0.11583903934501488	0.0
HOG0000082	Atha__AT4G38210	HOG0008168	Atha__AT4G22580	3	1.150019597436283	0.9999999992520304	1.741093351225812e-05	1.0	0.0	0.07098917166797848	0.0
HOG0000099	Atha__AT5G42020, Atha__AT5G28540	HOG0006517	Atha__AT1G47260	6	2.140414472927614	0.994597617325796	1.096442113475836e-05	1.0	0.0	0.05915315636863537	0.0
HOG0000099	Atha__AT5G42020, Atha__AT5G28540	HOG0011568	Atha__AT4G33410	9	2.139554805276948	0.912240986059267	6.037399142564182e-05	0.9669444444444444	1.9361963037459243e-06	0.11108526520383125	4.369375202599401e-05
HOG0000109	Atha__AT4G32208, Atha__AT5G09590	HOG0012008	Atha__AT1G17850	4	1.4748198686803622	0.9998765000699537	6.175187167001273e-05	1.0	0.0	0.11180827205112875	0.0
HOG0000168	Atha__AT2G21100, Atha__AT2G21110, Atha__AT4G38700	HOG0009289	Atha__AT2G44920	6	0.3588009296992931	0.99655602662529	4.452973242248513e-06	1.0	0.0	0.040414477716169364	0.0
HOG0000168	Atha__AT2G21100, Atha__AT2G21110, Atha__AT4G38700	HOG0009741	Atha__AT1G04640	6	0.6107561345268259	0.9872610313960016	6.111577506090367e-05	1.0	0.0	0.11154143350313032	0.0
HOG0000168	Atha__AT2G21100, Atha__AT2G21110, Atha__AT4G38700	HOG0010693	Atha__AT5G64630	6	0.4293792027372151	0.9920400456175148	2.3823655155596195e-05	1.0	0.0	0.07955161034551159	0.0
HOG0000175		HOG0007130	Atha__AT2G33360, Atha__AT1G04490	4	1.8214712279022005	0.9998693613764597	6.532144521576021e-05	1.0	0.0	0.11388284552552422	0.0
HOG0000189	Atha__AT1G77210	HOG0006802	Atha__AT5G24740	6	2.266915604079101	0.9991222654891054	2.889912714079138e-07	1.0	0.0	0.01388359452745214	0.0
HOG0000189	Atha__AT1G77210	HOG0008599	Atha__AT1G34380	6	0.4024964006359455	0.9891871665109352	4.40030071597654e-05	1.0	0.0	0.09909360229594665	0.0
HOG0000189	Atha__AT1G77210	HOG0015105	Atha__AT5G21070	4	0.7388833773914352	0.9998721031116452	6.395048900997845e-05	1.0	0.0	0.11292137450344732	0.0
HOG0000210	Atha__AT5G09280	HOG0015224		4	1.6549092558274348	0.9998609415796657	6.953162749079311e-05	1.0	0.0	0.11614619441382765	0.0
HOG0000250	Atha__AT2G19410, Atha__AT5G57035	HOG0017358	Atha__AT5G43790	4	1.0404264379371977	0.9998326432367914	8.36818829330621e-05	1.0	0.0	0.12290118977551999	0.0
HOG0000277	Atha__AT2G22630, Atha__AT4G37940, Atha__AT3G57230	HOG0012548	Atha__AT5G07950	4	0.7387654411518806	0.9998593371519836	7.033389743682507e-05	1.0	0.0	0.11649537077711555	0.0
HOG0000297	Atha__AT2G05070, Atha__AT3G27690	HOG0006548	Atha__AT1G68310	7	2.103518366847021	0.96201100634098	9.682962262769848e-05	1.0	0.0	0.12846145021938832	0.0
HOG0000317	Atha__AT4G00340	HOG0014142	Atha__AT5G13650	3	0.9967755870416388	0.9999999948228504	4.58063281821314e-05	1.0	0.0	0.10054682769754361	0.0
